"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.7241,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.5505,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.2602,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-03",99.91972,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-04",99.54556,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.36938,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.34278,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.36384,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.26594,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-09",99.01091,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.93808,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-11",99.02403,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.13184,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.96288,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.71753,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.02952,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.13092,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.35122,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-06",98.04741,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.99155,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.6116,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.82361,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.99125,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-11",99.78149,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2018-12",101.0784,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.9337,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.8656,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.8949,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.8485,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2019-05",100.863,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2019-06",100.9513,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2019-07",101.1305,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2019-08",101.2089,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2019-09",100.9271,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2019-10",100.6963,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2019-11",100.779,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2019-12",100.9332,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-01",100.8272,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-02",100.3297,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-03",99.15378,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.56776,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.0379,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-06",97.60347,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.61977,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.31196,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.62447,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.68869,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2020-11",99.63479,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.8744,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.8044,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.7158,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.6314,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.5639,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2019-05",100.4974,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2019-06",100.4055,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2019-07",100.2677,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2019-08",100.1116,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2019-09",99.96445,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2019-10",99.82305,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2019-11",99.61466,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.21407,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.52765,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.76965,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.24896,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.22749,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.54116,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-06",98.02585,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.60815,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.22517,
"NOR","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.8481,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.7144,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.5568,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.3851,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.2477,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.017,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.80515,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.61419,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.38556,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.09806,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.88036,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.81089,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.8336,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.94361,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.11798,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.99674,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.56776,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-04",98.10213,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-05",98.35104,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-06",99.24643,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-07",100.0237,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-08",100.5324,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-09",100.8304,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-10",101.0934,
"USA","BCI","AMPLITUD","LTRENDIDX","M","2020-11",101.1774,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2018-12",102.1236,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-01",101.8387,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-02",101.4611,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-03",101.046,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.4775,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.85142,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.35076,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.90039,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.61795,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.25927,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.27512,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.30811,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.26421,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.31277,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.05717,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.89815,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-04",95.32739,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-05",94.80147,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-06",95.30865,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.37269,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.12228,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-09",97.99516,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.57157,
"GBR","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.21714,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2018-12",101.0845,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.9212,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.7716,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.542,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.3363,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2019-05",100.3186,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2019-06",100.3689,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2019-07",100.3101,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2019-08",100.3294,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2019-09",100.2777,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2019-10",100.2521,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2019-11",100.36,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2019-12",100.3777,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-01",100.1668,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-02",99.28899,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.5322,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-04",95.23757,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-05",94.16567,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-06",94.86517,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.1465,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-08",96.89761,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-09",97.10844,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-10",97.0412,
"PRT","BCI","AMPLITUD","LTRENDIDX","M","2020-11",96.7837,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2018-12",99.25833,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2019-01",99.61098,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2019-02",99.87533,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2019-03",99.60635,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2019-04",99.05407,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.67524,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2019-06",98.58103,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.79862,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.0837,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2019-09",99.05644,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.43848,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2019-11",97.25772,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2019-12",96.71916,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-01",97.16338,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.63464,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.14194,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-04",96.0414,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-05",95.78268,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.56942,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.75745,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.10514,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-09",100.4984,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-10",101.4886,
"CHL","BCI","AMPLITUD","LTRENDIDX","M","2020-11",102.2228,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2018-12",101.1535,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.5385,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2019-02",99.82082,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2019-03",99.18277,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.50981,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2019-05",97.83549,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2019-06",97.17759,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2019-07",96.66531,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2019-08",96.29601,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2019-09",95.99683,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2019-10",95.6722,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2019-11",95.56734,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2019-12",96.04581,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-01",96.53567,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-02",96.46713,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-03",94.71837,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-04",91.51858,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-05",90.19676,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-06",91.08006,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-07",92.97646,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-08",94.73759,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-09",96.03368,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-10",97.10511,
"EST","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.04563,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.99953,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-01",99.11784,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-02",99.21782,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-03",99.29604,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-04",99.3421,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.34682,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.28298,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.12738,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.95156,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.84957,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.88599,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.97018,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.96718,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.76107,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.40536,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.95919,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.47314,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.06552,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.92278,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.22132,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.78462,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.43616,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2018-12",99.97412,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.0737,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.3521,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.5449,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.7297,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-05",100.8794,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-06",100.9998,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-07",101.142,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-08",101.1889,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-09",101.2436,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-10",101.3289,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-11",101.4247,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2019-12",101.5903,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-01",101.7528,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-02",101.6805,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-03",100.981,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-04",99.58899,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-05",98.14249,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-06",97.37054,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.28149,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.31275,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-09",97.52593,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.06865,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.36221,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2018-12",101.0397,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.6538,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.3301,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.0682,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-04",99.99213,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.95119,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.82664,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.7724,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.78634,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-09",99.68776,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-10",99.47221,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-11",99.364,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.37093,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.34644,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-02",99.09026,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.24994,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.16096,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.85731,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-06",97.20993,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.66077,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.97651,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.16647,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.33601,
"AUT","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.45037,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2018-12",102.0108,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2019-01",101.7404,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2019-02",101.2923,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2019-03",101.0075,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.7803,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2019-05",100.66,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2019-06",100.3642,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2019-07",100.2981,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2019-08",100.2642,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2019-09",100.1103,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2019-10",99.81567,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2019-11",99.64527,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.65148,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.58006,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.8111,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.85339,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-04",94.58913,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-05",94.22282,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-06",95.25477,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.01485,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-08",98.66135,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.58829,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.76131,
"SVN","BCI","AMPLITUD","LTRENDIDX","M","2020-11",99.53078,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.53989,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-01",98.54554,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.55135,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.52312,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.43373,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.30724,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-06",98.17628,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.07659,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.04588,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.14609,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.41653,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.69624,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.75085,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.3902,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.81107,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.2683,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-04",96.96437,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.90265,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-06",97.12822,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.72665,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-08",98.53529,
"NZL","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.41079,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-12",95.96978,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-01",95.98567,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-02",96.07357,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-03",96.51674,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-04",97.0684,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-05",97.23992,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-06",97.23167,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-07",97.03665,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-08",97.28577,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-09",97.66165,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.48685,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-11",99.3435,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.86807,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.19275,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-02",96.91689,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-03",92.81537,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-04",88.77801,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-05",89.69189,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-06",94.04784,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.17188,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-08",100.7439,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-09",101.5866,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-10",101.6434,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.9205,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2018-12",99.65578,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2019-01",99.34612,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.86341,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2019-03",97.63164,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2019-04",96.81706,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2019-05",97.32062,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2019-06",97.69904,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2019-07",97.15234,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2019-08",97.18959,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2019-09",97.52105,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2019-10",97.40465,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.05079,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.58723,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.93542,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.79594,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-03",94.97347,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-04",91.47857,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-05",91.62663,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-06",94.20431,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.63007,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.97477,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.54874,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.81507,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2020-11",101.1109,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.958,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.8088,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.7164,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.678,
"DNK","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.6318,
