"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","ELDLYPOP","TOT","PC_POP","A","2016",13.289,
"IRL","ELDLYPOP","TOT","PC_POP","A","2017",13.56,
"IRL","ELDLYPOP","TOT","PC_POP","A","2018",13.864,
"ITA","ELDLYPOP","TOT","PC_POP","A","2012",21.003,
"ITA","ELDLYPOP","TOT","PC_POP","A","2013",21.296,
"ITA","ELDLYPOP","TOT","PC_POP","A","2014",21.578,
"ITA","ELDLYPOP","TOT","PC_POP","A","2015",21.891,
"ITA","ELDLYPOP","TOT","PC_POP","A","2016",22.183,
"ITA","ELDLYPOP","TOT","PC_POP","A","2017",22.443,
"ITA","ELDLYPOP","TOT","PC_POP","A","2018",22.675,
"JPN","ELDLYPOP","TOT","PC_POP","A","2012",24.148,
"JPN","ELDLYPOP","TOT","PC_POP","A","2013",25.057,
"JPN","ELDLYPOP","TOT","PC_POP","A","2014",25.966,
"JPN","ELDLYPOP","TOT","PC_POP","A","2015",26.648,
"JPN","ELDLYPOP","TOT","PC_POP","A","2016",27.251,
"JPN","ELDLYPOP","TOT","PC_POP","A","2017",27.743,
"JPN","ELDLYPOP","TOT","PC_POP","A","2018",28.137,
"KOR","ELDLYPOP","TOT","PC_POP","A","2012",11.488,
"KOR","ELDLYPOP","TOT","PC_POP","A","2013",11.943,
"KOR","ELDLYPOP","TOT","PC_POP","A","2014",12.37,
"KOR","ELDLYPOP","TOT","PC_POP","A","2015",12.822,
"KOR","ELDLYPOP","TOT","PC_POP","A","2016",13.193,
"KOR","ELDLYPOP","TOT","PC_POP","A","2017",13.757,
"KOR","ELDLYPOP","TOT","PC_POP","A","2018",14.294,
"LUX","ELDLYPOP","TOT","PC_POP","A","2012",13.967,
"LUX","ELDLYPOP","TOT","PC_POP","A","2013",14.026,
"LUX","ELDLYPOP","TOT","PC_POP","A","2014",14.13,
"LUX","ELDLYPOP","TOT","PC_POP","A","2015",14.202,
"LUX","ELDLYPOP","TOT","PC_POP","A","2016",14.233,
"LUX","ELDLYPOP","TOT","PC_POP","A","2017",14.282,
"LUX","ELDLYPOP","TOT","PC_POP","A","2018",14.354,
"MEX","ELDLYPOP","TOT","PC_POP","A","2012",6.355,
"MEX","ELDLYPOP","TOT","PC_POP","A","2013",6.487,
"MEX","ELDLYPOP","TOT","PC_POP","A","2014",6.625,
"MEX","ELDLYPOP","TOT","PC_POP","A","2015",6.764,
"MEX","ELDLYPOP","TOT","PC_POP","A","2016",6.91,
"MEX","ELDLYPOP","TOT","PC_POP","A","2017",7.071,
"MEX","ELDLYPOP","TOT","PC_POP","A","2018",7.246,
"NLD","ELDLYPOP","TOT","PC_POP","A","2012",16.535,
"NLD","ELDLYPOP","TOT","PC_POP","A","2013",17.089,
"NLD","ELDLYPOP","TOT","PC_POP","A","2014",17.571,
"NLD","ELDLYPOP","TOT","PC_POP","A","2015",17.984,
"NLD","ELDLYPOP","TOT","PC_POP","A","2016",18.335,
"NLD","ELDLYPOP","TOT","PC_POP","A","2017",18.676,
"NLD","ELDLYPOP","TOT","PC_POP","A","2018",19.015,
"NZL","ELDLYPOP","TOT","PC_POP","A","2012",13.679,
"NZL","ELDLYPOP","TOT","PC_POP","A","2013",14.092,
"NZL","ELDLYPOP","TOT","PC_POP","A","2014",14.423,
"NZL","ELDLYPOP","TOT","PC_POP","A","2015",14.674,
"NZL","ELDLYPOP","TOT","PC_POP","A","2016",14.88,
"NZL","ELDLYPOP","TOT","PC_POP","A","2017",15.082,
"NZL","ELDLYPOP","TOT","PC_POP","A","2018",15.288,
"NOR","ELDLYPOP","TOT","PC_POP","A","2012",15.529,
"NOR","ELDLYPOP","TOT","PC_POP","A","2013",15.779,
"NOR","ELDLYPOP","TOT","PC_POP","A","2014",16.028,
"NOR","ELDLYPOP","TOT","PC_POP","A","2015",16.276,
"NOR","ELDLYPOP","TOT","PC_POP","A","2016",16.519,
"NOR","ELDLYPOP","TOT","PC_POP","A","2017",16.783,
"NOR","ELDLYPOP","TOT","PC_POP","A","2018",17.087,
"POL","ELDLYPOP","TOT","PC_POP","A","2012",14.023,
"POL","ELDLYPOP","TOT","PC_POP","A","2013",14.473,
"POL","ELDLYPOP","TOT","PC_POP","A","2014",14.999,
"POL","ELDLYPOP","TOT","PC_POP","A","2015",15.521,
"POL","ELDLYPOP","TOT","PC_POP","A","2016",16.1,
"POL","ELDLYPOP","TOT","PC_POP","A","2017",16.663,
"POL","ELDLYPOP","TOT","PC_POP","A","2018",17.23,
"PRT","ELDLYPOP","TOT","PC_POP","A","2012",19.212,
"PRT","ELDLYPOP","TOT","PC_POP","A","2013",19.615,
"PRT","ELDLYPOP","TOT","PC_POP","A","2014",20.07,
"PRT","ELDLYPOP","TOT","PC_POP","A","2015",20.496,
"PRT","ELDLYPOP","TOT","PC_POP","A","2016",20.907,
"PRT","ELDLYPOP","TOT","PC_POP","A","2017",21.31,
"PRT","ELDLYPOP","TOT","PC_POP","A","2018",21.672,
"SVK","ELDLYPOP","TOT","PC_POP","A","2012",12.953,
"SVK","ELDLYPOP","TOT","PC_POP","A","2013",13.338,
"SVK","ELDLYPOP","TOT","PC_POP","A","2014",13.749,
"SVK","ELDLYPOP","TOT","PC_POP","A","2015",14.204,
"SVK","ELDLYPOP","TOT","PC_POP","A","2016",14.718,
"SVK","ELDLYPOP","TOT","PC_POP","A","2017",15.255,
"SVK","ELDLYPOP","TOT","PC_POP","A","2018",15.782,
"ESP","ELDLYPOP","TOT","PC_POP","A","2012",17.49,
"ESP","ELDLYPOP","TOT","PC_POP","A","2013",17.91,
"ESP","ELDLYPOP","TOT","PC_POP","A","2014",18.31,
"ESP","ELDLYPOP","TOT","PC_POP","A","2015",18.59,
"ESP","ELDLYPOP","TOT","PC_POP","A","2016",18.84,
"ESP","ELDLYPOP","TOT","PC_POP","A","2017",19.08,
"ESP","ELDLYPOP","TOT","PC_POP","A","2018",19.29,
"SWE","ELDLYPOP","TOT","PC_POP","A","2012",18.977,
"SWE","ELDLYPOP","TOT","PC_POP","A","2013",19.273,
"SWE","ELDLYPOP","TOT","PC_POP","A","2014",19.519,
"SWE","ELDLYPOP","TOT","PC_POP","A","2015",19.696,
"SWE","ELDLYPOP","TOT","PC_POP","A","2016",19.773,
"SWE","ELDLYPOP","TOT","PC_POP","A","2017",19.801,
"SWE","ELDLYPOP","TOT","PC_POP","A","2018",19.861,
"CHE","ELDLYPOP","TOT","PC_POP","A","2012",17.28,
"CHE","ELDLYPOP","TOT","PC_POP","A","2013",17.501,
"CHE","ELDLYPOP","TOT","PC_POP","A","2014",17.697,
"CHE","ELDLYPOP","TOT","PC_POP","A","2015",17.873,
"CHE","ELDLYPOP","TOT","PC_POP","A","2016",18.022,
"CHE","ELDLYPOP","TOT","PC_POP","A","2017",18.182,
"CHE","ELDLYPOP","TOT","PC_POP","A","2018",18.371,
"TUR","ELDLYPOP","TOT","PC_POP","A","2012",7.431,
"TUR","ELDLYPOP","TOT","PC_POP","A","2013",7.6,
"TUR","ELDLYPOP","TOT","PC_POP","A","2014",7.829,
"TUR","ELDLYPOP","TOT","PC_POP","A","2015",8.111,
"TUR","ELDLYPOP","TOT","PC_POP","A","2016",8.292,
"TUR","ELDLYPOP","TOT","PC_POP","A","2017",8.434,
"TUR","ELDLYPOP","TOT","PC_POP","A","2018",8.649,
"GBR","ELDLYPOP","TOT","PC_POP","A","2012",17.017,
"GBR","ELDLYPOP","TOT","PC_POP","A","2013",17.365,
"GBR","ELDLYPOP","TOT","PC_POP","A","2014",17.659,
"GBR","ELDLYPOP","TOT","PC_POP","A","2015",17.833,
"GBR","ELDLYPOP","TOT","PC_POP","A","2016",17.996,
"GBR","ELDLYPOP","TOT","PC_POP","A","2017",18.155,
"GBR","ELDLYPOP","TOT","PC_POP","A","2018",18.312,
"USA","ELDLYPOP","TOT","PC_POP","A","2012",13.743,
"USA","ELDLYPOP","TOT","PC_POP","A","2013",14.124,
"USA","ELDLYPOP","TOT","PC_POP","A","2014",14.501,
"USA","ELDLYPOP","TOT","PC_POP","A","2015",14.862,
"USA","ELDLYPOP","TOT","PC_POP","A","2016",15.236,
"USA","ELDLYPOP","TOT","PC_POP","A","2017",15.622,
"USA","ELDLYPOP","TOT","PC_POP","A","2018",16.026,
"BRA","ELDLYPOP","TOT","PC_POP","A","2012",7.712,
"BRA","ELDLYPOP","TOT","PC_POP","A","2013",7.934,
"BRA","ELDLYPOP","TOT","PC_POP","A","2014",8.167,
"BRA","ELDLYPOP","TOT","PC_POP","A","2015",8.41,
"BRA","ELDLYPOP","TOT","PC_POP","A","2016",8.668,
"BRA","ELDLYPOP","TOT","PC_POP","A","2017",8.94,
"BRA","ELDLYPOP","TOT","PC_POP","A","2018",9.222,
"CHL","ELDLYPOP","TOT","PC_POP","A","2012",9.819,
"CHL","ELDLYPOP","TOT","PC_POP","A","2013",10.075,
"CHL","ELDLYPOP","TOT","PC_POP","A","2014",10.329,
"CHL","ELDLYPOP","TOT","PC_POP","A","2015",10.608,
"CHL","ELDLYPOP","TOT","PC_POP","A","2016",10.93,
"CHL","ELDLYPOP","TOT","PC_POP","A","2017",11.243,
"CHL","ELDLYPOP","TOT","PC_POP","A","2018",11.547,
"COL","ELDLYPOP","TOT","PC_POP","A","2012",6.997,
"COL","ELDLYPOP","TOT","PC_POP","A","2013",7.152,
"COL","ELDLYPOP","TOT","PC_POP","A","2014",7.316,
"COL","ELDLYPOP","TOT","PC_POP","A","2015",7.486,
"COL","ELDLYPOP","TOT","PC_POP","A","2016",7.675,
"COL","ELDLYPOP","TOT","PC_POP","A","2017",7.864,
"COL","ELDLYPOP","TOT","PC_POP","A","2018",8.06,
"EST","ELDLYPOP","TOT","PC_POP","A","2012",17.868,
"EST","ELDLYPOP","TOT","PC_POP","A","2013",18.203,
"EST","ELDLYPOP","TOT","PC_POP","A","2014",18.567,
"EST","ELDLYPOP","TOT","PC_POP","A","2015",18.891,
"EST","ELDLYPOP","TOT","PC_POP","A","2016",19.182,
"EST","ELDLYPOP","TOT","PC_POP","A","2017",19.465,
"EST","ELDLYPOP","TOT","PC_POP","A","2018",19.676,
"ISR","ELDLYPOP","TOT","PC_POP","A","2012",10.292,
"ISR","ELDLYPOP","TOT","PC_POP","A","2013",10.562,
"ISR","ELDLYPOP","TOT","PC_POP","A","2014",10.746,
"ISR","ELDLYPOP","TOT","PC_POP","A","2015",10.972,
"ISR","ELDLYPOP","TOT","PC_POP","A","2016",11.218,
"ISR","ELDLYPOP","TOT","PC_POP","A","2017",11.456,
"ISR","ELDLYPOP","TOT","PC_POP","A","2018",11.654,
"RUS","ELDLYPOP","TOT","PC_POP","A","2012",12.859,
"RUS","ELDLYPOP","TOT","PC_POP","A","2013",13.033,
"RUS","ELDLYPOP","TOT","PC_POP","A","2014",13.315,
"RUS","ELDLYPOP","TOT","PC_POP","A","2015",13.679,
"RUS","ELDLYPOP","TOT","PC_POP","A","2016",14.017,
"RUS","ELDLYPOP","TOT","PC_POP","A","2017",14.262,
"RUS","ELDLYPOP","TOT","PC_POP","A","2018",14.746,
"SVN","ELDLYPOP","TOT","PC_POP","A","2012",16.95,
"SVN","ELDLYPOP","TOT","PC_POP","A","2013",17.28,
"SVN","ELDLYPOP","TOT","PC_POP","A","2014",17.67,
"SVN","ELDLYPOP","TOT","PC_POP","A","2015",18.15,
"SVN","ELDLYPOP","TOT","PC_POP","A","2016",18.67,
"SVN","ELDLYPOP","TOT","PC_POP","A","2017",19.14,
"SVN","ELDLYPOP","TOT","PC_POP","A","2018",19.67,
"OECD","ELDLYPOP","TOT","PC_POP","A","2012",15.271,
"OECD","ELDLYPOP","TOT","PC_POP","A","2013",15.632,
"OECD","ELDLYPOP","TOT","PC_POP","A","2014",15.99,
"OECD","ELDLYPOP","TOT","PC_POP","A","2015",16.312,
"OECD","ELDLYPOP","TOT","PC_POP","A","2016",16.613,
"OECD","ELDLYPOP","TOT","PC_POP","A","2017",16.911,
"OECD","ELDLYPOP","TOT","PC_POP","A","2018",17.204,
"EU28","ELDLYPOP","TOT","PC_POP","A","2012",18.024,
"EU28","ELDLYPOP","TOT","PC_POP","A","2013",18.36,
"EU28","ELDLYPOP","TOT","PC_POP","A","2014",18.698,
"EU28","ELDLYPOP","TOT","PC_POP","A","2015",19.003,
"EU28","ELDLYPOP","TOT","PC_POP","A","2016",19.29,
"EU28","ELDLYPOP","TOT","PC_POP","A","2017",19.575,
"EU28","ELDLYPOP","TOT","PC_POP","A","2018",19.849,
"LVA","ELDLYPOP","TOT","PC_POP","A","2012",18.663,
"LVA","ELDLYPOP","TOT","PC_POP","A","2013",18.915,
"LVA","ELDLYPOP","TOT","PC_POP","A","2014",19.227,
"LVA","ELDLYPOP","TOT","PC_POP","A","2015",19.511,
"LVA","ELDLYPOP","TOT","PC_POP","A","2016",19.762,
"LVA","ELDLYPOP","TOT","PC_POP","A","2017",19.996,
"LVA","ELDLYPOP","TOT","PC_POP","A","2018",20.181,
"ARG","ELDLYPOP","TOT","PC_POP","A","2012",10.355,
"ARG","ELDLYPOP","TOT","PC_POP","A","2013",10.475,
"ARG","ELDLYPOP","TOT","PC_POP","A","2014",10.606,
"ARG","ELDLYPOP","TOT","PC_POP","A","2015",10.745,
"ARG","ELDLYPOP","TOT","PC_POP","A","2016",10.891,
"ARG","ELDLYPOP","TOT","PC_POP","A","2017",11.042,
"ARG","ELDLYPOP","TOT","PC_POP","A","2018",11.198,
"BGR","ELDLYPOP","TOT","PC_POP","A","2012",19.002,
"BGR","ELDLYPOP","TOT","PC_POP","A","2013",19.361,
"BGR","ELDLYPOP","TOT","PC_POP","A","2014",19.781,
"BGR","ELDLYPOP","TOT","PC_POP","A","2015",20.215,
"BGR","ELDLYPOP","TOT","PC_POP","A","2016",20.581,
"BGR","ELDLYPOP","TOT","PC_POP","A","2017",20.874,
"BGR","ELDLYPOP","TOT","PC_POP","A","2018",21.174,
"CHN","ELDLYPOP","TOT","PC_POP","A","2012",8.791,
"CHN","ELDLYPOP","TOT","PC_POP","A","2013",9.02,
"CHN","ELDLYPOP","TOT","PC_POP","A","2014",9.309,
"CHN","ELDLYPOP","TOT","PC_POP","A","2015",9.676,
"CHN","ELDLYPOP","TOT","PC_POP","A","2016",10.123,
"CHN","ELDLYPOP","TOT","PC_POP","A","2017",10.641,
"CHN","ELDLYPOP","TOT","PC_POP","A","2018",11.194,
"CRI","ELDLYPOP","TOT","PC_POP","A","2012",6.793,
"CRI","ELDLYPOP","TOT","PC_POP","A","2013",6.958,
"CRI","ELDLYPOP","TOT","PC_POP","A","2014",7.147,
"CRI","ELDLYPOP","TOT","PC_POP","A","2015",7.36,
"CRI","ELDLYPOP","TOT","PC_POP","A","2016",7.598,
"CRI","ELDLYPOP","TOT","PC_POP","A","2017",7.88,
"CRI","ELDLYPOP","TOT","PC_POP","A","2018",8.18,
"HRV","ELDLYPOP","TOT","PC_POP","A","2012",18.019,
"HRV","ELDLYPOP","TOT","PC_POP","A","2013",18.285,
"HRV","ELDLYPOP","TOT","PC_POP","A","2014",18.618,
"HRV","ELDLYPOP","TOT","PC_POP","A","2015",19.014,
"HRV","ELDLYPOP","TOT","PC_POP","A","2016",19.411,
"HRV","ELDLYPOP","TOT","PC_POP","A","2017",19.84,
"HRV","ELDLYPOP","TOT","PC_POP","A","2018",20.36,
"CYP","ELDLYPOP","TOT","PC_POP","A","2012",13.015,
"CYP","ELDLYPOP","TOT","PC_POP","A","2013",13.542,
"CYP","ELDLYPOP","TOT","PC_POP","A","2014",14.237,
"CYP","ELDLYPOP","TOT","PC_POP","A","2015",14.862,
"CYP","ELDLYPOP","TOT","PC_POP","A","2016",15.341,
"CYP","ELDLYPOP","TOT","PC_POP","A","2017",15.722,
"CYP","ELDLYPOP","TOT","PC_POP","A","2018",16.023,
"IND","ELDLYPOP","TOT","PC_POP","A","2012",5.297,
"IND","ELDLYPOP","TOT","PC_POP","A","2013",5.393,
"IND","ELDLYPOP","TOT","PC_POP","A","2014",5.504,
"IND","ELDLYPOP","TOT","PC_POP","A","2015",5.636,
"IND","ELDLYPOP","TOT","PC_POP","A","2016",5.808,
"IND","ELDLYPOP","TOT","PC_POP","A","2017",5.989,
"IND","ELDLYPOP","TOT","PC_POP","A","2018",6.176,
"IDN","ELDLYPOP","TOT","PC_POP","A","2012",5.099,
"IDN","ELDLYPOP","TOT","PC_POP","A","2013",5.173,
"IDN","ELDLYPOP","TOT","PC_POP","A","2014",5.264,
"IDN","ELDLYPOP","TOT","PC_POP","A","2015",5.375,
"IDN","ELDLYPOP","TOT","PC_POP","A","2016",5.502,
"IDN","ELDLYPOP","TOT","PC_POP","A","2017",5.647,
"IDN","ELDLYPOP","TOT","PC_POP","A","2018",5.812,
"LTU","ELDLYPOP","TOT","PC_POP","A","2012",18.166,
"LTU","ELDLYPOP","TOT","PC_POP","A","2013",18.341,
"LTU","ELDLYPOP","TOT","PC_POP","A","2014",18.583,
"LTU","ELDLYPOP","TOT","PC_POP","A","2015",18.858,
"LTU","ELDLYPOP","TOT","PC_POP","A","2016",19.153,
"LTU","ELDLYPOP","TOT","PC_POP","A","2017",19.481,
"LTU","ELDLYPOP","TOT","PC_POP","A","2018",19.706,
"MLT","ELDLYPOP","TOT","PC_POP","A","2012",16.778,
"MLT","ELDLYPOP","TOT","PC_POP","A","2013",17.423,
"MLT","ELDLYPOP","TOT","PC_POP","A","2014",17.943,
"MLT","ELDLYPOP","TOT","PC_POP","A","2015",18.325,
"MLT","ELDLYPOP","TOT","PC_POP","A","2016",18.655,
"MLT","ELDLYPOP","TOT","PC_POP","A","2017",18.813,
"MLT","ELDLYPOP","TOT","PC_POP","A","2018",18.785,
"ROU","ELDLYPOP","TOT","PC_POP","A","2012",16.207,
"ROU","ELDLYPOP","TOT","PC_POP","A","2013",16.4,
"ROU","ELDLYPOP","TOT","PC_POP","A","2014",16.752,
"ROU","ELDLYPOP","TOT","PC_POP","A","2015",17.186,
"ROU","ELDLYPOP","TOT","PC_POP","A","2016",17.596,
"ROU","ELDLYPOP","TOT","PC_POP","A","2017",17.994,
"ROU","ELDLYPOP","TOT","PC_POP","A","2018",18.356,
"SAU","ELDLYPOP","TOT","PC_POP","A","2012",2.96,
"SAU","ELDLYPOP","TOT","PC_POP","A","2013",2.961,
"SAU","ELDLYPOP","TOT","PC_POP","A","2014",2.989,
"SAU","ELDLYPOP","TOT","PC_POP","A","2015",3.053,
"SAU","ELDLYPOP","TOT","PC_POP","A","2016",3.236,
"SAU","ELDLYPOP","TOT","PC_POP","A","2017",3.222,
"SAU","ELDLYPOP","TOT","PC_POP","A","2018",3.22,
"SGP","ELDLYPOP","TOT","PC_POP","A","2012",9.917,
"SGP","ELDLYPOP","TOT","PC_POP","A","2013",10.519,
"SGP","ELDLYPOP","TOT","PC_POP","A","2014",11.15,
"SGP","ELDLYPOP","TOT","PC_POP","A","2015",11.779,
"SGP","ELDLYPOP","TOT","PC_POP","A","2016",12.395,
"SGP","ELDLYPOP","TOT","PC_POP","A","2017",13.029,
"SGP","ELDLYPOP","TOT","PC_POP","A","2018",13.716,
"ZAF","ELDLYPOP","TOT","PC_POP","A","2012",5.048,
"ZAF","ELDLYPOP","TOT","PC_POP","A","2013",5.116,
"ZAF","ELDLYPOP","TOT","PC_POP","A","2014",5.192,
"ZAF","ELDLYPOP","TOT","PC_POP","A","2015",5.274,
"ZAF","ELDLYPOP","TOT","PC_POP","A","2016",5.364,
"ZAF","ELDLYPOP","TOT","PC_POP","A","2017",5.477,
"ZAF","ELDLYPOP","TOT","PC_POP","A","2018",5.587,
"WLD","ELDLYPOP","TOT","PC_POP","A","2012",7.857,
"WLD","ELDLYPOP","TOT","PC_POP","A","2013",7.981,
"WLD","ELDLYPOP","TOT","PC_POP","A","2014",8.123,
"WLD","ELDLYPOP","TOT","PC_POP","A","2015",8.288,
"WLD","ELDLYPOP","TOT","PC_POP","A","2016",8.485,
"WLD","ELDLYPOP","TOT","PC_POP","A","2017",8.699,
"WLD","ELDLYPOP","TOT","PC_POP","A","2018",8.921,
"G20","ELDLYPOP","TOT","PC_POP","A","2012",9.445,
"G20","ELDLYPOP","TOT","PC_POP","A","2013",9.647,
"G20","ELDLYPOP","TOT","PC_POP","A","2014",9.877,
"G20","ELDLYPOP","TOT","PC_POP","A","2015",10.13,
"G20","ELDLYPOP","TOT","PC_POP","A","2016",10.414,
"G20","ELDLYPOP","TOT","PC_POP","A","2017",10.72,
"G20","ELDLYPOP","TOT","PC_POP","A","2018",11.037,
